url,predicted,correct
https://store.steampkwered.com,1,True
https://store.battlebotsteampowered.com,1,True
https://store.steampowered-self-purchased.com,1,True
https://store.coal-powered-steampowered.com,1,True
https://store.steampowered-gene-engineered.com,1,True
https://store.one-wheeled-steampowered.com,1,True
https://store.steampowered-computer-managed.com,1,True
https://store.steampowered4-wheeled.com,1,True
https://store.steampoweredgene-engineered.com,1,True
https://store.nvited-steampowered.com,1,True
https://store.steampoweredrenforced.com,1,True
https://store.renforcedsteampowered.com,1,True
https://store.hovercraftsteampowered.com,1,True
https://store.steampowered-nvited.com,1,True
https://store.store.steampowered.com-steampowered.com,1,True
https://store.flanneledsteampowered.com,1,True
https://store.steampoweredcartoon-styled.com,1,True
https://store.steampower4ed.com,1,True
https://store.assambled-steampowered.com,1,True
https://store.gene-engineered-steampowered.com,1,True
https://store.steampowereddual-screened.com,1,True
https://store.steampowered-4-wheeled.com,1,True
https://store.nvitedsteampowered.com,1,True
https://store.steampunk-themed-steampowered.com,1,True
https://store.steampowesred.com,1,True
https://store.steampowewred.com,1,True
https://store.stezampowered.com,1,True
https://store.steampoweredm.com,1,True
https://store.steampoweredsteel-jacketed.com,1,True
https://store.steampowerfed.com,1,True
https://store.steampuwered.com,1,True
https://store.steampowezred.com,1,True
https://store.steampowersed.com,1,True
https://store.steimpowered.com,1,True
https://store.steampowered8-wheeled.com,1,True
https://store.sail-powered-steampowered.com,1,True
https://store.steampo2wered.com,1,True
https://store.testosterone-infused-steampowered.com,1,True
https://store.steamopowered.com,1,True
https://store.stgeampowered.com,1,True
https://store.steampowered-water-propelled.com,1,True
https://store.steanmpowered.com,1,True
https://store.rteampowered.com,1,True
https://store.hovercrafts-steampowered.com,1,True
https://store.steampowered-pre-upgraded.com,1,True
https://store.stzeampowered.com,1,True
https://store.steampoweredq.com,1,True
https://store.sveampowered.com,1,True
https://store.steamforged-steampowered.com,1,True
https://store.stgampowered.com,1,True
https://store.auto-linked-steampowered.com,1,True
https://store.steampoweredsmartphone-enabled.com,1,True
https://store.steampowered-propeller-powered.com,1,True
https://store.steampowered-fusion-powered.com,1,True
https://store.steampoweredprecipitation-hardened.com,1,True
https://store.steampoweredanime-styled.com,1,True
https://store.steampowered-engine-powered.com,1,True
https://store.steampoweredmuscle-powered.com,1,True
https://store.steampowered-human-piloted.com,1,True
https://store.steampoweredpeterb.com,1,True
https://store.steampunksteampowered.com,1,True
https://store.steamposwered.com,1,True
https://store.steampowered-computer-linked.com,1,True
https://store.steampoweredmandroid.com,1,True
https://store.midi-controlledsteampowered.com,1,True
https://store.steampoweredtall-masted.com,1,True
https://store.steampoweredhand-propelled.com,1,True
https://store.steampkowered.com,1,True
https://store.steampowered-butter-fingered.com,1,True
https://store.steampowered-pre-overclocked.com,1,True
https://store.steampowsered.com,1,True
https://store.steamnpowered.com,1,True
https://store.steampowered-sail-powered.com,1,True
https://store.steampoweredcomputer-managed.com,1,True
https://store.stdampowered.com,1,True
https://store.computer-run-steampowered.com,1,True
https://store.steampokwered.com,1,True
https://store.steampowered-midi-controlled.com,1,True
https://store.steampoweredmoddified.com,1,True
https://store.steampowered-precipitation-hardened.com,1,True
https://store.steampowered-steampunk-inspired.com,1,True
https://store.computer-linked-steampowered.com,1,True
https://store.steampowered-battlebot.com,1,True
https://store.steampowered-cartoon-styled.com,1,True
https://store.st6eampowered.com,1,True
https://store.steampoweredg.com,1,True
https://store.steampoweredai-assisted.com,1,True
https://store.steampoweredsteam-driven.com,1,True
https://store.steamkpowered.com,1,True
https://store.semi-sentientsteampowered.com,1,True
https://store.steamrowered.com,1,True
https://store.steampowered-steampunk.com,1,True
https://store.gene-engineeredsteampowered.com,1,True
https://store.steompowered.com,1,True
https://store.steampoweredself-purchased.com,1,True
https://store.steampoweredpre-overclocked.com,1,True
https://store.steampoweredtouchscreen-equipped.com,1,True
https://store.smartphone-enabled-steampowered.com,1,True
https://store.steamtowered.com,1,True
https://store.qteampowered.com,1,True
https://store.steampowered-inegrated.com,1,True
https://store.steampoweredone-wheeled.com,1,True
https://store.cteampowered.com,1,True
https://store.computer-connected-steampowered.com,1,True
https://store.steampoweredn.com,1,True
https://store.st-eampowered.com,1,True
https://store.store.steampowered.comsteampowered.com,1,True
https://store.missile-equippedsteampowered.com,1,True
https://store.hydraulically-actuated-steampowered.com,1,True
https://store.steampunk-style-steampowered.com,1,True
https://store.steampowered-gumph.com,1,True
https://store.steampoweredgoggle-wearing.com,1,True
https://store.hydraulically-operatedsteampowered.com,1,True
https://store.hydraulically-actuatedsteampowered.com,1,True
https://store.steampowered-monocle-wearing.com,1,True
https://store.steampoweredhydraulically-actuated.com,1,True
https://store.steampoweredcrank-powered.com,1,True
https://store.steampowered-hydro-powered.com,1,True
https://store.exporedsteampowered.com,1,True
https://store.steampowered.water-propelled.com,1,True
https://store.steampowered-transistorised.com,1,True
https://store.steampowered-steampunk-style.com,1,True
https://store.steampoweredre-amped.com,1,True
https://store.steampoweredgumph.com,1,True
https://store.gumphsteampowered.com,1,True
https://store.store.steampowered.com-steampowered.com,1,True
https://store.steampoweredmotorized.com,1,True
https://store.steampowered.butter-fingered.com,1,True
https://store.re-subbed-steampowered.com,1,True
https://store.steampowered-high-wheeled.com,1,True
https://store.steampowered.human-piloted.com,1,True
https://store.steampowered-hydraulically-actuated.com,1,True
https://store.hatcheted-steampowered.com,1,True
https://store.steampowered.computer-linked.com,1,True
https://store.steampowered.propeller-powered.com,1,True
https://store.co2-powered-steampowered.com,1,True
https://store.steampoweredatomic-powered.com,1,True
https://store.steampowered-hovercars.com,1,True
https://store.steampowered-black-hulled.com,1,True
https://store.steampowered.renforced.com,1,True
https://store.horse-powered-steampowered.com,1,True
https://store.government-assigned-steampowered.com,1,True
https://store.english-built-steampowered.com,1,True
https://store.steampowered.reskined.com,1,True
https://store.steampowered.propeller-powered.com,1,True
https://store.console-exclusive-steampowered.com,1,True
https://store.retweakedsteampowered.com,1,True
https://store.computer-modeledsteampowered.com,1,True
https://store.steampowered-dragon-headed.com,1,True
https://store.non-crippled-steampowered.com,1,True
https://store.steampoweredwater-powered.com,1,True
https://store.steampoweredcomputer-rendered.com,1,True
https://store.steampowered.single-wheeled.com,1,True
https://store.power-armored-steampowered.com,1,True
https://store.steam-hauled-steampowered.com,1,True
https://store.steampoweredhydraulically-operated.com,1,True
https://store.steampoweredpistoleer.com,1,True
https://store.steampowered.self-purchased.com,1,True
https://store.steampowered.8-wheeled.com,1,True
https://store.single-mastedsteampowered.com,1,True
https://store.steampowered.steel-jacketed.com,1,True
https://store.steampowerediron-hulled.com,1,True
https://store.steampoweredpower-armored.com,1,True
https://store.steampowered.inegrated.com,1,True
https://store.hovercars-steampowered.com,1,True
https://store.steampowered.willy-waving.com,1,True
https://store.steampowered-kinect-powered.com,1,True
https://store.steampoweredre-subbed.com,1,True
https://store.steampowered.steampunk-themed.com,1,True
https://store.steampunk-stylesteampowered.com,1,True
https://store.human-operated-steampowered.com,1,True
https://store.steampowered.zelda-inspired.com,1,True
https://store.steampowered.dual-wielded.com,1,True
https://store.willy-wavingsteampowered.com,1,True
https://store.steampowered.steam-driven.com,1,True
https://store.steampowered.iron-hulled.com,1,True
https://store.steampowered.nonpowered.com,1,True
https://store.muzzle-loaded-steampowered.com,1,True
https://store.steampoweredmidi-enabled.com,1,True
https://store.steampowered-atomic-powered.com,1,True
https://store.steampowered.dual-screened.com,1,True
https://store.steampowered.console-level.com,1,True
https://store.steampowered.magic-powered.com,1,True
https://store.steampowered-iron-hulled.com,1,True
https://store.steampowered.console-level.com,1,True
https://store.steampowered.computer-connected.com,1,True
https://store.steampowerednon-crippled.com,1,True
https://store.steampoweredconsole-exclusive.com,1,True
https://store.steampowered.sci-fi-inspired.com,1,True
https://store.firetwirlingsteampowered.com,1,True
https://store.optomized-steampowered.com,1,True
https://store.man-powered-steampowered.com,1,True
https://store.steampowered.dual-wielded.com,1,True
https://store.steampoweredoptomized.com,1,True
https://store.steampoweredhalf-tracked.com,1,True
https://store.steampowered-sallow-faced.com,1,True
https://store.steampoweredretweaked.com,1,True
https://store.steampoweredhorse-powered.com,1,True
https://store.steampowered-hydraulically-operated.com,1,True
https://store.steampowered.hydro-powered.com,1,True
https://store.iron-hulledsteampowered.com,1,True
https://store.steampowered-computer-rendered.com,1,True
https://store.man-poweredsteampowered.com,1,True
https://store.steampowereddragon-headed.com,1,True
https://store.sallow-facedsteampowered.com,1,True
https://store.steampowered.inegrated.com,1,True
https://store.motorized-steampowered.com,1,True
https://store.steampowered.precipitation-hardened.com,1,True
https://store.steampowered-hatcheted.com,1,True
https://store.steampowered-steam-punk.com,1,True
https://store.steampowered-pedal-assisted.com,1,True
https://store.steampowered.sail-powered.com,1,True
https://store.steampowered.hydraulically-actuated.com,1,True
https://store.steampowerednonpowered.com,1,True
https://store.computer-operatedsteampowered.com,1,True
https://store.steampowered.computer-connected.com,1,True
https://store.steampowered.smartphone-powered.com,1,True
https://store.steampoweredman-powered.com,1,True
https://store.optomizedsteampowered.com,1,True
https://store.hatchetedsteampowered.com,1,True
https://store.steampowered.hand-propelled.com,1,True
https://store.steampowered.reskined.com,1,True
https://store.steampoweredsingle-masted.com,1,True
https://store.steampowered.renforced.com,1,True
https://store.steampowered.butter-fingered.com,1,True
https://store.steampowered-siliconera.com,1,True
https://store.steampoweredmuzzle-loaded.com,1,True
https://store.computer-renderedsteampowered.com,1,True
https://store.steampowered-english-built.com,1,True
https://store.steampunked-steampowered.com,1,True
https://store.dragon-headedsteampowered.com,1,True
https://store.retweaked-steampowered.com,1,True
https://store.steampoweredelderscrolls.com,1,True
https://store.steampowered-came-out.com,1,True
https://store.gumph-steampowered.com,1,True
https://store.steampowered.touchscreen-equipped.com,1,True
https://store.steampoweredfast-fingered.com,1,True
https://store.dragon-headed-steampowered.com,1,True
https://store.nonpowered-steampowered.com,1,True
https://store.steampoweredgovernment-assigned.com,1,True
https://store.spergingsteampowered.com,1,True
https://store.steampowered-re-subbed.com,1,True
https://store.steampowered.precipitation-hardened.com,1,True
https://store.steampowered.hydro-powered.com,1,True
https://store.black-hulled-steampowered.com,1,True
https://store.government-assignedsteampowered.com,1,True
https://store.steampowered.moddified.com,1,True
https://store.knited-steampowered.com,1,True
https://store.atomic-poweredsteampowered.com,1,True
https://store.steampoweredmonocle-wearing.com,1,True
https://store.steampowered.fusion-powered.com,1,True
https://store.steampowered.human-piloted.com,1,True
https://store.muzzle-loadedsteampowered.com,1,True
https://store.english-builtsteampowered.com,1,True
https://store.steampowered-console-exclusive.com,1,True
https://store.steampowered.computer-operated.com,1,True
https://store.steampowered-computer-modeled.com,1,True
https://store.steampoweredsteampunk-style.com,1,True
https://store.willy-waving-steampowered.com,1,True
https://store.steampowered.water-propelled.com,1,True
https://store.re-ampedsteampowered.com,1,True
https://store.steampowered.smartassed.com,1,True
https://store.smartassedsteampowered.com,1,True
https://store.steampowered-willy-waving.com,1,True
https://store.zelda-inspired-steampowered.com,1,True
https://store.high-wheeled-steampowered.com,1,True
https://store.steampowered.pre-overclocked.com,1,True
https://store.nonpoweredsteampowered.com,1,True
https://store.monocle-wearingsteampowered.com,1,True
https://store.auto-mobile-steampowered.com,1,True
https://store.steampowered.8-wheeled.com,1,True
https://store.computer-operated-steampowered.com,1,True
https://store.steampowered-power-armored.com,1,True
https://store.steampowered.steam-hauled.com,1,True
https://store.steampowered-self-piloted.com,1,True
https://store.atomic-powered-steampowered.com,1,True
https://store.steampoweredkinect-powered.com,1,True
https://store.steampowered.single-wheeled.com,1,True
https://store.steampowered-zelda-inspired.com,1,True
https://store.self-pilotedsteampowered.com,1,True
https://store.motorizedsteampowered.com,1,True
https://store.steampowered.power-armored.com,1,True
https://store.steampoweredsiliconera.com,1,True
https://store.steampowered.pedal-assisted.com,1,True
https://store.steampoweredtransistorised.com,1,True
https://store.steampowered.pedal-assisted.com,1,True
https://store.steampowered.tall-masted.com,1,True
https://store.steampowered.steam-based.com,1,True
https://store.steampoweredzelda-inspired.com,1,True
https://store.steampowered.computer-linked.com,1,True
https://store.firetwirling-steampowered.com,1,True
https://store.transistorised-steampowered.com,1,True
https://store.single-masted-steampowered.com,1,True
https://store.steampowered.coal-powered.com,1,True
https://store.steampowered.steampunk-themed.com,1,True
https://store.hydro-poweredsteampowered.com,1,True
https://store.steampowered-dual-headed.com,1,True
https://store.steampoweredfiretwirling.com,1,True
https://store.steampowered-un-modded.com,1,True
https://store.steampowered.midi-controlled.com,1,True
https://store.steampowered.smartphone-powered.com,1,True
https://store.steampoweredsteampunkish.com,1,True
https://store.sallow-faced-steampowered.com,1,True
https://store.steampowered.iron-hulled.com,1,True
https://store.water-powered-steampowered.com,1,True
https://store.steampoweredhuman-operated.com,1,True
https://store.steampoweredsteampunked.com,1,True
https://store.steampowered-government-assigned.com,1,True
https://store.steampowered-console-level.com,1,True
https://store.water-poweredsteampowered.com,1,True
https://store.steampowered.high-wheeled.com,1,True
https://store.steampowered.goggle-wearing.com,1,True
https://store.steampowered.hydraulically-actuated.com,1,True
https://store.steampoweredsallow-faced.com,1,True
https://store.steampowered.sperging.com,1,True
https://store.steampowered-steam-hauled.com,1,True
https://store.steampowered-re-amped.com,1,True
https://store.steampowered.engine-powered.com,1,True
https://store.steampowered.hand-propelled.com,1,True
https://store.steampowered.kerosene-fueled.com,1,True
https://store.compeared-steampowered.com,1,True
https://store.steampowered.kinect-powered.com,1,True
https://store.steampowered.self-purchased.com,1,True
https://store.steampowered.computer-rendered.com,1,True
https://store.steam-hauledsteampowered.com,1,True
https://store.steampowered-auto-mobile.com,1,True
https://store.kinect-poweredsteampowered.com,1,True
https://store.kerosene-fueledsteampowered.com,1,True
https://store.steampowered-horse-powered.com,1,True
https://store.steampoweredself-piloted.com,1,True
https://store.steampowered.cartoon-styled.com,1,True
https://store.steampoweredhigh-wheeled.com,1,True
https://store.steampowered-elderscrolls.com,1,True
https://store.steampowered.missile-equipped.com,1,True
https://store.steampowered.steampunk-inspired.com,1,True
https://store.steampoweredkerosene-fueled.com,1,True
https://store.steampoweredsmartassed.com,1,True
https://store.steampowered.un-modded.com,1,True
https://store.steampoweredsci-fi-inspired.com,1,True
https://store.steam-punksteampowered.com,1,True
https://store.compearedsteampowered.com,1,True
https://store.steampoweredhovercars.com,1,True
https://store.steampowered.kerosene-fueled.com,1,True
https://store.steampowered.pre-upgraded.com,1,True
https://store.pulp-inspiredsteampowered.com,1,True
https://store.steampowered-fast-fingered.com,1,True
https://store.console-level-steampowered.com,1,True
https://store.steampowered.power-armored.com,1,True
https://store.goggle-wearing-steampowered.com,1,True
https://store.steampowered.game-inspired.com,1,True
https://store.dual-headed-steampowered.com,1,True
https://store.knitedsteampowered.com,1,True
https://store.steampowered.man-powered.com,1,True
https://store.hovercarssteampowered.com,1,True
https://store.steampowered-retrogame.com,1,True
https://store.steampoweredsteam-hauled.com,1,True
